"","letter","store.choice","specification","ones"
"1806","H","U","FALSE","1"
"1807","H","D","FALSE","1"
"1808","H","H","TRUE","1"
"1809","H","H","TRUE","1"
"1810","H","V","FALSE","1"
"1811","H","N","FALSE","1"
"1812","H","N","FALSE","1"
"1813","H","O","FALSE","1"
"1814","H","O","FALSE","1"
"1815","H","H","TRUE","1"
"1816","H","R","FALSE","1"
"1817","H","N","FALSE","1"
"1818","H","N","FALSE","1"
"1819","H","N","FALSE","1"
"1820","H","H","TRUE","1"
"1821","H","R","FALSE","1"
"1822","H","D","FALSE","1"
"1823","H","H","TRUE","1"
"1824","H","Q","FALSE","1"
"1825","H","H","TRUE","1"
"1826","H","H","TRUE","1"
"1827","H","N","FALSE","1"
"1828","H","H","TRUE","1"
"1829","H","N","FALSE","1"
"1830","H","R","FALSE","1"
"1831","H","H","TRUE","1"
"1832","H","F","FALSE","1"
"1833","H","H","TRUE","1"
"1834","H","H","TRUE","1"
"1835","H","H","TRUE","1"
"1836","H","H","TRUE","1"
"1837","H","S","FALSE","1"
"1838","H","N","FALSE","1"
"1839","H","F","FALSE","1"
"1840","H","H","TRUE","1"
"1841","H","H","TRUE","1"
"1842","H","H","TRUE","1"
"1843","H","H","TRUE","1"
"1844","H","H","TRUE","1"
"1845","H","H","TRUE","1"
"1846","H","Q","FALSE","1"
"1847","H","N","FALSE","1"
"1848","H","N","FALSE","1"
"1849","H","H","TRUE","1"
"1850","H","K","FALSE","1"
"1851","H","B","FALSE","1"
"1852","H","N","FALSE","1"
"1853","H","O","FALSE","1"
"1854","H","R","FALSE","1"
"1855","H","H","TRUE","1"
"1856","H","H","TRUE","1"
"1857","H","H","TRUE","1"
"1858","H","H","TRUE","1"
"1859","H","H","TRUE","1"
"1860","H","N","FALSE","1"
"1861","H","F","FALSE","1"
"1862","H","U","FALSE","1"
"1863","H","H","TRUE","1"
"1864","H","R","FALSE","1"
"1865","H","H","TRUE","1"
"1866","H","O","FALSE","1"
"1867","H","F","FALSE","1"
"1868","H","N","FALSE","1"
"1869","H","D","FALSE","1"
"1870","H","G","FALSE","1"
"1871","H","N","FALSE","1"
"1872","H","H","TRUE","1"
"1873","H","R","FALSE","1"
"1874","H","F","FALSE","1"
"1875","H","O","FALSE","1"
"1876","H","H","TRUE","1"
"1877","H","R","FALSE","1"
"1878","H","V","FALSE","1"
"1879","H","Q","FALSE","1"
"1880","H","H","TRUE","1"
"1881","H","D","FALSE","1"
"1882","H","N","FALSE","1"
"1883","H","N","FALSE","1"
"1884","H","N","FALSE","1"
"1885","H","G","FALSE","1"
"1886","H","O","FALSE","1"
"1887","H","H","TRUE","1"
"1888","H","U","FALSE","1"
"1889","H","V","FALSE","1"
"1890","H","V","FALSE","1"
"1891","H","F","FALSE","1"
"1892","H","N","FALSE","1"
"1893","H","N","FALSE","1"
"1894","H","N","FALSE","1"
"1895","H","N","FALSE","1"
"1896","H","H","TRUE","1"
"1897","H","O","FALSE","1"
"1898","H","R","FALSE","1"
"1899","H","H","TRUE","1"
"1900","H","N","FALSE","1"
"1901","H","H","TRUE","1"
"1902","H","H","TRUE","1"
"1903","H","K","FALSE","1"
"1904","H","R","FALSE","1"
"1905","H","D","FALSE","1"
"1906","H","H","TRUE","1"
"1907","H","H","TRUE","1"
"1908","H","H","TRUE","1"
"1909","H","H","TRUE","1"
"1910","H","B","FALSE","1"
"1911","H","R","FALSE","1"
"1912","H","H","TRUE","1"
"1913","H","D","FALSE","1"
"1914","H","N","FALSE","1"
"1915","H","H","TRUE","1"
"1916","H","H","TRUE","1"
"1917","H","F","FALSE","1"
"1918","H","O","FALSE","1"
"1919","H","H","TRUE","1"
"1920","H","O","FALSE","1"
"1921","H","D","FALSE","1"
"1922","H","H","TRUE","1"
"1923","H","K","FALSE","1"
"1924","H","R","FALSE","1"
"1925","H","N","FALSE","1"
"1926","H","H","TRUE","1"
"1927","H","U","FALSE","1"
"1928","H","P","FALSE","1"
"1929","H","H","TRUE","1"
"1930","H","H","TRUE","1"
"1931","H","H","TRUE","1"
"1932","H","H","TRUE","1"
"1933","H","G","FALSE","1"
"1934","H","N","FALSE","1"
"1935","H","K","FALSE","1"
"1936","H","V","FALSE","1"
"1937","H","O","FALSE","1"
"1938","H","D","FALSE","1"
"1939","H","N","FALSE","1"
"1940","H","F","FALSE","1"
"1941","H","N","FALSE","1"
"1942","H","N","FALSE","1"
"1943","H","B","FALSE","1"
"1944","H","H","TRUE","1"
"1945","H","H","TRUE","1"
"1946","H","H","TRUE","1"
"1947","H","K","FALSE","1"
"1948","H","R","FALSE","1"
"1949","H","H","TRUE","1"
"1950","H","F","FALSE","1"
"1951","H","H","TRUE","1"
"1952","H","Q","FALSE","1"
"1953","H","X","FALSE","1"
"1954","H","O","FALSE","1"
"1955","H","H","TRUE","1"
"1956","H","Q","FALSE","1"
"1957","H","G","FALSE","1"
"1958","H","H","TRUE","1"
"1959","H","H","TRUE","1"
"1960","H","N","FALSE","1"
"1961","H","H","TRUE","1"
"1962","H","H","TRUE","1"
"1963","H","H","TRUE","1"
"1964","H","H","TRUE","1"
"1965","H","M","FALSE","1"
"1966","H","H","TRUE","1"
"1967","H","H","TRUE","1"
"1968","H","H","TRUE","1"
"1969","H","H","TRUE","1"
"1970","H","H","TRUE","1"
"1971","H","Q","FALSE","1"
"1972","H","H","TRUE","1"
"1973","H","G","FALSE","1"
"1974","H","R","FALSE","1"
"1975","H","H","TRUE","1"
"1976","H","R","FALSE","1"
"1977","H","O","FALSE","1"
"1978","H","V","FALSE","1"
"1979","H","N","FALSE","1"
"1980","H","H","TRUE","1"
"1981","H","N","FALSE","1"
"1982","H","H","TRUE","1"
"1983","H","N","FALSE","1"
"1984","H","N","FALSE","1"
"1985","H","V","FALSE","1"
"1986","H","H","TRUE","1"
"1987","H","H","TRUE","1"
"1988","H","H","TRUE","1"
"1989","H","O","FALSE","1"
"1990","H","R","FALSE","1"
"1991","H","Q","FALSE","1"
"1992","H","O","FALSE","1"
"1993","H","H","TRUE","1"
"1994","H","P","FALSE","1"
"1995","H","Y","FALSE","1"
"1996","H","N","FALSE","1"
"1997","H","F","FALSE","1"
"1998","H","N","FALSE","1"
"1999","H","V","FALSE","1"
"2000","H","H","TRUE","1"
"2001","H","N","FALSE","1"
"2002","H","N","FALSE","1"
"2003","H","B","FALSE","1"
"2004","H","M","FALSE","1"
"2005","H","Y","FALSE","1"
"2006","H","Q","FALSE","1"
"2007","H","D","FALSE","1"
"2008","H","T","FALSE","1"
"2009","H","H","TRUE","1"
"2010","H","H","TRUE","1"
"2011","H","N","FALSE","1"
"2012","H","R","FALSE","1"
"2013","H","H","TRUE","1"
"2014","H","F","FALSE","1"
"2015","H","H","TRUE","1"
"2016","H","R","FALSE","1"
"2017","H","H","TRUE","1"
"2018","H","N","FALSE","1"
"2019","H","Y","FALSE","1"
"2020","H","O","FALSE","1"
"2021","H","H","TRUE","1"
"2022","H","V","FALSE","1"
"2023","H","U","FALSE","1"
"2024","H","Y","FALSE","1"
"2025","H","H","TRUE","1"
"2026","H","H","TRUE","1"
"2027","H","N","FALSE","1"
"2028","H","T","FALSE","1"
"2029","H","N","FALSE","1"
"2030","H","H","TRUE","1"
"2031","H","N","FALSE","1"
"2032","H","H","TRUE","1"
"2033","H","H","TRUE","1"
"2034","H","H","TRUE","1"
"2035","H","R","FALSE","1"
"2036","H","N","FALSE","1"
"2037","H","G","FALSE","1"
"2038","H","N","FALSE","1"
"2039","H","H","TRUE","1"
"2040","H","G","FALSE","1"
"2041","H","H","TRUE","1"
"2042","H","K","FALSE","1"
"2043","H","H","TRUE","1"
"2044","H","H","TRUE","1"
"2045","H","V","FALSE","1"
"2046","H","G","FALSE","1"
"2047","H","G","FALSE","1"
"2048","H","H","TRUE","1"
"2049","H","H","TRUE","1"
"2050","H","R","FALSE","1"
"2051","I","I","TRUE","1"
"2052","I","I","TRUE","1"
"2053","I","I","TRUE","1"
"2054","I","Q","FALSE","1"
"2055","I","I","TRUE","1"
"2056","I","B","FALSE","1"
"2057","I","Q","FALSE","1"
"2058","I","I","TRUE","1"
"2059","I","I","TRUE","1"
"2060","I","I","TRUE","1"
"2061","I","X","FALSE","1"
"2062","I","S","FALSE","1"
"2063","I","I","TRUE","1"
"2064","I","I","TRUE","1"
"2065","I","I","TRUE","1"
"2066","I","I","TRUE","1"
"2067","I","I","TRUE","1"
"2068","I","I","TRUE","1"
"2069","I","R","FALSE","1"
"2070","I","I","TRUE","1"
"2071","I","X","FALSE","1"
"2072","I","I","TRUE","1"
"2073","I","I","TRUE","1"
"2074","I","I","TRUE","1"
"2075","I","I","TRUE","1"
"2076","I","L","FALSE","1"
"2077","I","I","TRUE","1"
"2078","I","I","TRUE","1"
"2079","I","I","TRUE","1"
"2080","I","I","TRUE","1"
"2081","I","I","TRUE","1"
"2082","I","I","TRUE","1"
"2083","I","I","TRUE","1"
"2084","I","I","TRUE","1"
"2085","I","I","TRUE","1"
"2086","I","I","TRUE","1"
"2087","I","I","TRUE","1"
"2088","I","B","FALSE","1"
"2089","I","S","FALSE","1"
"2090","I","I","TRUE","1"
"2091","I","I","TRUE","1"
"2092","I","I","TRUE","1"
"2093","I","I","TRUE","1"
"2094","I","I","TRUE","1"
"2095","I","I","TRUE","1"
"2096","I","S","FALSE","1"
"2097","I","I","TRUE","1"
"2098","I","I","TRUE","1"
"2099","I","B","FALSE","1"
"2100","I","I","TRUE","1"
"2101","I","I","TRUE","1"
"2102","I","I","TRUE","1"
"2103","I","I","TRUE","1"
"2104","I","I","TRUE","1"
"2105","I","I","TRUE","1"
"2106","I","I","TRUE","1"
"2107","I","I","TRUE","1"
"2108","I","I","TRUE","1"
"2109","I","I","TRUE","1"
"2110","I","I","TRUE","1"
"2111","I","I","TRUE","1"
"2112","I","I","TRUE","1"
"2113","I","S","FALSE","1"
"2114","I","I","TRUE","1"
"2115","I","S","FALSE","1"
"2116","I","I","TRUE","1"
"2117","I","I","TRUE","1"
"2118","I","I","TRUE","1"
"2119","I","I","TRUE","1"
"2120","I","I","TRUE","1"
"2121","I","I","TRUE","1"
"2122","I","I","TRUE","1"
"2123","I","I","TRUE","1"
"2124","I","I","TRUE","1"
"2125","I","I","TRUE","1"
"2126","I","I","TRUE","1"
"2127","I","I","TRUE","1"
"2128","I","X","FALSE","1"
"2129","I","I","TRUE","1"
"2130","I","S","FALSE","1"
"2131","I","I","TRUE","1"
"2132","I","I","TRUE","1"
"2133","I","I","TRUE","1"
"2134","I","I","TRUE","1"
"2135","I","I","TRUE","1"
"2136","I","I","TRUE","1"
"2137","I","I","TRUE","1"
"2138","I","I","TRUE","1"
"2139","I","I","TRUE","1"
"2140","I","I","TRUE","1"
"2141","I","I","TRUE","1"
"2142","I","I","TRUE","1"
"2143","I","I","TRUE","1"
"2144","I","B","FALSE","1"
"2145","I","I","TRUE","1"
"2146","I","I","TRUE","1"
"2147","I","X","FALSE","1"
"2148","I","I","TRUE","1"
"2149","I","I","TRUE","1"
"2150","I","X","FALSE","1"
"2151","I","I","TRUE","1"
"2152","I","I","TRUE","1"
"2153","I","S","FALSE","1"
"2154","I","I","TRUE","1"
"2155","I","I","TRUE","1"
"2156","I","I","TRUE","1"
"2157","I","I","TRUE","1"
"2158","I","I","TRUE","1"
"2159","I","I","TRUE","1"
"2160","I","I","TRUE","1"
"2161","I","D","FALSE","1"
"2162","I","I","TRUE","1"
"2163","I","I","TRUE","1"
"2164","I","I","TRUE","1"
"2165","I","I","TRUE","1"
"2166","I","I","TRUE","1"
"2167","I","I","TRUE","1"
"2168","I","I","TRUE","1"
"2169","I","I","TRUE","1"
"2170","I","I","TRUE","1"
"2171","I","I","TRUE","1"
"2172","I","I","TRUE","1"
"2173","I","I","TRUE","1"
"2174","I","I","TRUE","1"
"2175","I","I","TRUE","1"
"2176","I","I","TRUE","1"
"2177","I","I","TRUE","1"
"2178","I","I","TRUE","1"
"2179","I","I","TRUE","1"
"2180","I","I","TRUE","1"
"2181","I","I","TRUE","1"
"2182","I","L","FALSE","1"
"2183","I","J","FALSE","1"
"2184","I","I","TRUE","1"
"2185","I","I","TRUE","1"
"2186","I","I","TRUE","1"
"2187","I","I","TRUE","1"
"2188","I","I","TRUE","1"
"2189","I","I","TRUE","1"
"2190","I","I","TRUE","1"
"2191","I","I","TRUE","1"
"2192","I","I","TRUE","1"
"2193","I","J","FALSE","1"
"2194","I","I","TRUE","1"
"2195","I","I","TRUE","1"
"2196","I","G","FALSE","1"
"2197","I","I","TRUE","1"
"2198","I","Q","FALSE","1"
"2199","I","I","TRUE","1"
"2200","I","I","TRUE","1"
"2201","I","I","TRUE","1"
"2202","I","I","TRUE","1"
"2203","I","S","FALSE","1"
"2204","I","I","TRUE","1"
"2205","I","I","TRUE","1"
"2206","I","B","FALSE","1"
"2207","I","S","FALSE","1"
"2208","I","I","TRUE","1"
"2209","I","S","FALSE","1"
"2210","I","J","FALSE","1"
"2211","I","I","TRUE","1"
"2212","I","I","TRUE","1"
"2213","I","S","FALSE","1"
"2214","I","X","FALSE","1"
"2215","I","B","FALSE","1"
"2216","I","I","TRUE","1"
"2217","I","S","FALSE","1"
"2218","I","I","TRUE","1"
"2219","I","B","FALSE","1"
"2220","I","I","TRUE","1"
"2221","I","I","TRUE","1"
"2222","I","I","TRUE","1"
"2223","I","I","TRUE","1"
"2224","I","I","TRUE","1"
"2225","I","I","TRUE","1"
"2226","I","I","TRUE","1"
"2227","I","Q","FALSE","1"
"2228","I","I","TRUE","1"
"2229","I","I","TRUE","1"
"2230","I","I","TRUE","1"
"2231","I","I","TRUE","1"
"2232","I","I","TRUE","1"
"2233","I","I","TRUE","1"
"2234","I","B","FALSE","1"
"2235","I","X","FALSE","1"
"2236","I","I","TRUE","1"
"2237","I","S","FALSE","1"
"2238","I","I","TRUE","1"
"2239","I","I","TRUE","1"
"2240","I","I","TRUE","1"
"2241","I","I","TRUE","1"
"2242","I","I","TRUE","1"
"2243","I","I","TRUE","1"
"2244","I","B","FALSE","1"
"2245","I","I","TRUE","1"
"2246","I","I","TRUE","1"
"2247","I","I","TRUE","1"
"2248","I","I","TRUE","1"
"2249","I","I","TRUE","1"
"2250","I","I","TRUE","1"
"2251","I","I","TRUE","1"
"2252","I","I","TRUE","1"
"2253","I","I","TRUE","1"
"2254","I","I","TRUE","1"
"2255","I","I","TRUE","1"
"2256","I","I","TRUE","1"
"2257","I","I","TRUE","1"
"2258","I","I","TRUE","1"
"2259","I","J","FALSE","1"
"2260","I","I","TRUE","1"
"2261","I","I","TRUE","1"
"2262","I","F","FALSE","1"
"2263","I","I","TRUE","1"
"2264","I","I","TRUE","1"
"2265","I","I","TRUE","1"
"2266","I","I","TRUE","1"
"2267","I","I","TRUE","1"
"2268","I","I","TRUE","1"
"2269","I","I","TRUE","1"
"2270","I","I","TRUE","1"
"2271","I","I","TRUE","1"
"2272","I","I","TRUE","1"
"2273","I","I","TRUE","1"
"2274","I","I","TRUE","1"
"2275","I","I","TRUE","1"
"2276","I","I","TRUE","1"
"2277","I","I","TRUE","1"
"2278","I","I","TRUE","1"
"2279","I","I","TRUE","1"
"2280","I","I","TRUE","1"
"2281","I","I","TRUE","1"
"2282","I","I","TRUE","1"
"2283","I","I","TRUE","1"
"2284","I","I","TRUE","1"
"2285","I","I","TRUE","1"
"2286","I","S","FALSE","1"
"2287","I","I","TRUE","1"
"2288","I","I","TRUE","1"
"2289","I","I","TRUE","1"
"2290","I","I","TRUE","1"
"2291","I","I","TRUE","1"
"2292","I","I","TRUE","1"
"2293","I","I","TRUE","1"
"2294","I","I","TRUE","1"
"2295","I","Q","FALSE","1"
"2296","I","I","TRUE","1"
"2297","I","I","TRUE","1"
"2298","I","I","TRUE","1"
"2299","I","I","TRUE","1"
"2300","I","I","TRUE","1"
"2301","I","S","FALSE","1"
"2302","I","I","TRUE","1"
"2303","I","I","TRUE","1"
"2304","I","Q","FALSE","1"
"2305","I","I","TRUE","1"
"2306","I","I","TRUE","1"
"2307","J","J","TRUE","1"
"2308","J","J","TRUE","1"
"2309","J","J","TRUE","1"
"2310","J","J","TRUE","1"
"2311","J","S","FALSE","1"
"2312","J","J","TRUE","1"
"2313","J","J","TRUE","1"
"2314","J","J","TRUE","1"
"2315","J","J","TRUE","1"
"2316","J","Q","FALSE","1"
"2317","J","J","TRUE","1"
"2318","J","J","TRUE","1"
"2319","J","J","TRUE","1"
"2320","J","J","TRUE","1"
"2321","J","J","TRUE","1"
"2322","J","J","TRUE","1"
"2323","J","J","TRUE","1"
"2324","J","Q","FALSE","1"
"2325","J","J","TRUE","1"
"2326","J","J","TRUE","1"
"2327","J","J","TRUE","1"
"2328","J","J","TRUE","1"
"2329","J","D","FALSE","1"
"2330","J","J","TRUE","1"
"2331","J","J","TRUE","1"
"2332","J","S","FALSE","1"
"2333","J","J","TRUE","1"
"2334","J","J","TRUE","1"
"2335","J","J","TRUE","1"
"2336","J","J","TRUE","1"
"2337","J","Q","FALSE","1"
"2338","J","J","TRUE","1"
"2339","J","S","FALSE","1"
"2340","J","J","TRUE","1"
"2341","J","J","TRUE","1"
"2342","J","I","FALSE","1"
"2343","J","J","TRUE","1"
"2344","J","S","FALSE","1"
"2345","J","J","TRUE","1"
"2346","J","J","TRUE","1"
"2347","J","J","TRUE","1"
"2348","J","J","TRUE","1"
"2349","J","F","FALSE","1"
"2350","J","J","TRUE","1"
"2351","J","J","TRUE","1"
"2352","J","J","TRUE","1"
"2353","J","J","TRUE","1"
"2354","J","J","TRUE","1"
"2355","J","I","FALSE","1"
"2356","J","J","TRUE","1"
"2357","J","J","TRUE","1"
"2358","J","J","TRUE","1"
"2359","J","H","FALSE","1"
"2360","J","J","TRUE","1"
"2361","J","J","TRUE","1"
"2362","J","J","TRUE","1"
"2363","J","J","TRUE","1"
"2364","J","J","TRUE","1"
"2365","J","J","TRUE","1"
"2366","J","J","TRUE","1"
"2367","J","J","TRUE","1"
"2368","J","J","TRUE","1"
"2369","J","J","TRUE","1"
"2370","J","J","TRUE","1"
"2371","J","J","TRUE","1"
"2372","J","J","TRUE","1"
"2373","J","J","TRUE","1"
"2374","J","J","TRUE","1"
"2375","J","J","TRUE","1"
"2376","J","I","FALSE","1"
"2377","J","J","TRUE","1"
"2378","J","J","TRUE","1"
"2379","J","J","TRUE","1"
"2380","J","J","TRUE","1"
"2381","J","J","TRUE","1"
"2382","J","J","TRUE","1"
"2383","J","J","TRUE","1"
"2384","J","J","TRUE","1"
"2385","J","S","FALSE","1"
"2386","J","J","TRUE","1"
"2387","J","J","TRUE","1"
"2388","J","J","TRUE","1"
"2389","J","J","TRUE","1"
"2390","J","J","TRUE","1"
"2391","J","J","TRUE","1"
"2392","J","J","TRUE","1"
"2393","J","O","FALSE","1"
"2394","J","J","TRUE","1"
"2395","J","J","TRUE","1"
"2396","J","D","FALSE","1"
"2397","J","J","TRUE","1"
"2398","J","J","TRUE","1"
"2399","J","J","TRUE","1"
"2400","J","J","TRUE","1"
"2401","J","J","TRUE","1"
"2402","J","J","TRUE","1"
"2403","J","X","FALSE","1"
"2404","J","H","FALSE","1"
"2405","J","I","FALSE","1"
"2406","J","J","TRUE","1"
"2407","J","J","TRUE","1"
"2408","J","J","TRUE","1"
"2409","J","J","TRUE","1"
"2410","J","J","TRUE","1"
"2411","J","J","TRUE","1"
"2412","J","T","FALSE","1"
"2413","J","J","TRUE","1"
"2414","J","J","TRUE","1"
"2415","J","J","TRUE","1"
"2416","J","J","TRUE","1"
"2417","J","J","TRUE","1"
"2418","J","J","TRUE","1"
"2419","J","J","TRUE","1"
"2420","J","J","TRUE","1"
"2421","J","Q","FALSE","1"
"2422","J","J","TRUE","1"
"2423","J","J","TRUE","1"
"2424","J","H","FALSE","1"
"2425","J","J","TRUE","1"
"2426","J","J","TRUE","1"
"2427","J","J","TRUE","1"
"2428","J","J","TRUE","1"
"2429","J","J","TRUE","1"
"2430","J","J","TRUE","1"
"2431","J","J","TRUE","1"
"2432","J","J","TRUE","1"
"2433","J","S","FALSE","1"
"2434","J","I","FALSE","1"
"2435","J","J","TRUE","1"
"2436","J","S","FALSE","1"
"2437","J","J","TRUE","1"
"2438","J","J","TRUE","1"
"2439","J","J","TRUE","1"
"2440","J","J","TRUE","1"
"2441","J","S","FALSE","1"
"2442","J","J","TRUE","1"
"2443","J","J","TRUE","1"
"2444","J","J","TRUE","1"
"2445","J","N","FALSE","1"
"2446","J","J","TRUE","1"
"2447","J","J","TRUE","1"
"2448","J","J","TRUE","1"
"2449","J","J","TRUE","1"
"2450","J","J","TRUE","1"
"2451","J","J","TRUE","1"
"2452","J","J","TRUE","1"
"2453","J","J","TRUE","1"
"2454","J","Q","FALSE","1"
"2455","J","J","TRUE","1"
"2456","J","J","TRUE","1"
"2457","J","J","TRUE","1"
"2458","J","J","TRUE","1"
"2459","J","J","TRUE","1"
"2460","J","J","TRUE","1"
"2461","J","O","FALSE","1"
"2462","J","J","TRUE","1"
"2463","J","J","TRUE","1"
"2464","J","J","TRUE","1"
"2465","J","J","TRUE","1"
"2466","J","J","TRUE","1"
"2467","J","F","FALSE","1"
"2468","J","J","TRUE","1"
"2469","J","J","TRUE","1"
"2470","J","J","TRUE","1"
"2471","J","J","TRUE","1"
"2472","J","J","TRUE","1"
"2473","J","J","TRUE","1"
"2474","J","I","FALSE","1"
"2475","J","J","TRUE","1"
"2476","J","J","TRUE","1"
"2477","J","J","TRUE","1"
"2478","J","J","TRUE","1"
"2479","J","J","TRUE","1"
"2480","J","J","TRUE","1"
"2481","J","J","TRUE","1"
"2482","J","J","TRUE","1"
"2483","J","J","TRUE","1"
"2484","J","O","FALSE","1"
"2485","J","J","TRUE","1"
"2486","J","Q","FALSE","1"
"2487","J","J","TRUE","1"
"2488","J","J","TRUE","1"
"2489","J","I","FALSE","1"
"2490","J","E","FALSE","1"
"2491","J","J","TRUE","1"
"2492","J","J","TRUE","1"
"2493","J","J","TRUE","1"
"2494","J","J","TRUE","1"
"2495","J","J","TRUE","1"
"2496","J","J","TRUE","1"
"2497","J","J","TRUE","1"
"2498","J","J","TRUE","1"
"2499","J","J","TRUE","1"
"2500","J","J","TRUE","1"
"2501","J","J","TRUE","1"
"2502","J","J","TRUE","1"
"2503","J","J","TRUE","1"
"2504","J","J","TRUE","1"
"2505","J","J","TRUE","1"
"2506","J","J","TRUE","1"
"2507","J","S","FALSE","1"
"2508","J","J","TRUE","1"
"2509","J","J","TRUE","1"
"2510","J","J","TRUE","1"
"2511","J","J","TRUE","1"
"2512","J","J","TRUE","1"
"2513","J","Q","FALSE","1"
"2514","J","J","TRUE","1"
"2515","J","E","FALSE","1"
"2516","J","J","TRUE","1"
"2517","J","J","TRUE","1"
"2518","J","J","TRUE","1"
"2519","J","J","TRUE","1"
"2520","J","J","TRUE","1"
"2521","J","J","TRUE","1"
"2522","J","J","TRUE","1"
"2523","J","J","TRUE","1"
"2524","J","J","TRUE","1"
"2525","J","J","TRUE","1"
"2526","J","J","TRUE","1"
"2527","J","J","TRUE","1"
"2528","J","O","FALSE","1"
"2529","J","P","FALSE","1"
"2530","J","S","FALSE","1"
"2531","J","S","FALSE","1"
"2532","J","J","TRUE","1"
"2533","J","J","TRUE","1"
"2534","J","H","FALSE","1"
"2535","J","J","TRUE","1"
"2536","J","D","FALSE","1"
"2537","J","J","TRUE","1"
"2538","J","J","TRUE","1"
"2539","J","J","TRUE","1"
"2540","J","J","TRUE","1"
"2541","J","J","TRUE","1"
"2542","J","J","TRUE","1"
"2543","J","J","TRUE","1"
"2544","J","J","TRUE","1"
"2545","J","J","TRUE","1"
"2546","J","J","TRUE","1"
"2547","J","O","FALSE","1"
"2548","J","J","TRUE","1"
"2549","K","K","TRUE","1"
"2550","K","G","FALSE","1"
"2551","K","Y","FALSE","1"
"2552","K","K","TRUE","1"
"2553","K","K","TRUE","1"
"2554","K","K","TRUE","1"
"2555","K","K","TRUE","1"
"2556","K","R","FALSE","1"
"2557","K","X","FALSE","1"
"2558","K","U","FALSE","1"
"2559","K","K","TRUE","1"
"2560","K","K","TRUE","1"
"2561","K","G","FALSE","1"
"2562","K","K","TRUE","1"
"2563","K","K","TRUE","1"
"2564","K","K","TRUE","1"
"2565","K","K","TRUE","1"
"2566","K","K","TRUE","1"
"2567","K","K","TRUE","1"
"2568","K","Y","FALSE","1"
"2569","K","K","TRUE","1"
"2570","K","K","TRUE","1"
"2571","K","K","TRUE","1"
"2572","K","G","FALSE","1"
"2573","K","B","FALSE","1"
"2574","K","K","TRUE","1"
"2575","K","K","TRUE","1"
"2576","K","K","TRUE","1"
"2577","K","R","FALSE","1"
"2578","K","K","TRUE","1"
"2579","K","G","FALSE","1"
"2580","K","K","TRUE","1"
"2581","K","V","FALSE","1"
"2582","K","K","TRUE","1"
"2583","K","K","TRUE","1"
"2584","K","G","FALSE","1"
"2585","K","K","TRUE","1"
"2586","K","U","FALSE","1"
"2587","K","X","FALSE","1"
"2588","K","K","TRUE","1"
"2589","K","K","TRUE","1"
"2590","K","K","TRUE","1"
"2591","K","K","TRUE","1"
"2592","K","K","TRUE","1"
"2593","K","K","TRUE","1"
"2594","K","K","TRUE","1"
"2595","K","S","FALSE","1"
"2596","K","K","TRUE","1"
"2597","K","D","FALSE","1"
"2598","K","K","TRUE","1"
"2599","K","U","FALSE","1"
"2600","K","K","TRUE","1"
"2601","K","K","TRUE","1"
"2602","K","K","TRUE","1"
"2603","K","K","TRUE","1"
"2604","K","K","TRUE","1"
"2605","K","C","FALSE","1"
"2606","K","R","FALSE","1"
"2607","K","K","TRUE","1"
"2608","K","K","TRUE","1"
"2609","K","K","TRUE","1"
"2610","K","N","FALSE","1"
"2611","K","K","TRUE","1"
"2612","K","R","FALSE","1"
"2613","K","K","TRUE","1"
"2614","K","B","FALSE","1"
"2615","K","K","TRUE","1"
"2616","K","K","TRUE","1"
"2617","K","C","FALSE","1"
"2618","K","R","FALSE","1"
"2619","K","R","FALSE","1"
"2620","K","K","TRUE","1"
"2621","K","K","TRUE","1"
"2622","K","K","TRUE","1"
"2623","K","K","TRUE","1"
"2624","K","K","TRUE","1"
"2625","K","Y","FALSE","1"
"2626","K","K","TRUE","1"
"2627","K","G","FALSE","1"
"2628","K","K","TRUE","1"
"2629","K","K","TRUE","1"
"2630","K","K","TRUE","1"
"2631","K","K","TRUE","1"
"2632","K","U","FALSE","1"
"2633","K","K","TRUE","1"
"2634","K","K","TRUE","1"
"2635","K","R","FALSE","1"
"2636","K","K","TRUE","1"
"2637","K","R","FALSE","1"
"2638","K","K","TRUE","1"
"2639","K","K","TRUE","1"
"2640","K","K","TRUE","1"
"2641","K","K","TRUE","1"
"2642","K","K","TRUE","1"
"2643","K","K","TRUE","1"
"2644","K","C","FALSE","1"
"2645","K","K","TRUE","1"
"2646","K","E","FALSE","1"
"2647","K","K","TRUE","1"
"2648","K","K","TRUE","1"
"2649","K","K","TRUE","1"
"2650","K","K","TRUE","1"
"2651","K","K","TRUE","1"
"2652","K","G","FALSE","1"
"2653","K","X","FALSE","1"
"2654","K","U","FALSE","1"
"2655","K","K","TRUE","1"
"2656","K","K","TRUE","1"
"2657","K","K","TRUE","1"
"2658","K","K","TRUE","1"
"2659","K","C","FALSE","1"
"2660","K","K","TRUE","1"
"2661","K","V","FALSE","1"
"2662","K","K","TRUE","1"
"2663","K","K","TRUE","1"
"2664","K","K","TRUE","1"
"2665","K","K","TRUE","1"
"2666","K","K","TRUE","1"
"2667","K","K","TRUE","1"
"2668","K","M","FALSE","1"
"2669","K","G","FALSE","1"
"2670","K","U","FALSE","1"
"2671","K","K","TRUE","1"
"2672","K","G","FALSE","1"
"2673","K","Q","FALSE","1"
"2674","K","R","FALSE","1"
"2675","K","U","FALSE","1"
"2676","K","K","TRUE","1"
"2677","K","K","TRUE","1"
